area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,CMhidal,1380,3.0,3.0,107.83523159366118
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,PuageVa,1800,3.0,3.0,124.34009848264198
Built-up  Area,Ready To Move,Seegehalli,3 Bedroom,,1200,3.0,0.0,108.08465806657595
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Esatea ,1314,2.0,2.0,89.49239298657011
Plot  Area,Ready To Move,West of Chord Road,2 Bedroom,,640,2.0,1.0,71.63795146840462
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Srrlsnu,1035,2.0,2.0,68.61684658479844
Super built-up  Area,Ready To Move,Doddakannelli,4 BHK,,3440,3.0,2.0,199.82866728356097
Super built-up  Area,Ready To Move,Panathur,2 BHK,Isncasa,1296,2.0,2.0,78.8734424372365
Built-up  Area,Ready To Move,Byagadadhenahalli,2 BHK,VBavaai,620,2.0,1.0,57.37261862345489
Super built-up  Area,Ready To Move,Gollahalli,3 BHK,ArzzaRe,1710,3.0,2.0,121.93273551057229
Built-up  Area,Ready To Move,Varthur Road,2 BHK,VRdelit,1277,2.0,2.0,82.06155189564866
Super built-up  Area,18-May,Thanisandra,2 BHK,Bhmesy ,1265,2.0,1.0,78.78462029004746
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,,3005,4.0,1.0,218.15649096832263
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1246,2.0,1.0,78.03797154983165
Super built-up  Area,Ready To Move,5th Phase JP Nagar,3 BHK,Prenty ,1600,3.0,3.0,116.4806380593178
Super built-up  Area,17-Jun,Bellandur,2 BHK,,1100,2.0,3.0,70.0417770039526
Plot  Area,Ready To Move,Basaveshwara Nagar,5 Bedroom,,900,3.0,3.0,126.20986980139723
Built-up  Area,Ready To Move,Dwaraka Nagar,2 BHK,,925,2.0,1.0,69.35829576902428
Plot  Area,18-Dec,ITPL,3 Bedroom,,1200,3.0,1.0,120.43465065076707
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,69.20630611654775
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,934,1.0,2.0,47.76920818519943
Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1100,2.0,1.0,72.300565440805
Super built-up  Area,20-Aug,Sarjapur  Road,1 BHK,Ahciace,475 - 1058.27,1.0,0.0,33.539404542069136
Super built-up  Area,Ready To Move,Chikkathoguru,3 BHK,Amonyum,1360,2.0,2.0,91.30006888393467
Plot  Area,Ready To Move,Gottigere,6 Bedroom,,1200,4.0,0.0,168.17745308871685
Super built-up  Area,18-Apr,Balagere,2 BHK,Soresea,1205,2.0,2.0,75.297387944624
Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1255,2.0,1.0,88.30324638011567
Built-up  Area,18-Apr,Budigere,2 BHK,,1065,2.0,1.0,74.85991806535121
Super built-up  Area,18-Aug,Bommasandra,2 BHK,DSoodil,1225,2.0,1.0,77.21272820538262
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,SLaceda,1086,2.0,1.0,71.75040321117231
Plot  Area,Ready To Move,Jeevan bima nagar,3 Bedroom,,926,3.0,1.0,109.66718987081293
Plot  Area,Ready To Move,4th Phase JP Nagar,3 Bedroom,,600,3.0,1.0,96.8562693807945
Plot  Area,Ready To Move,Kathriguppe,4 Bedroom,,2500,3.0,2.0,180.30334829518256
Plot  Area,Ready To Move,Kattigenahalli,4 Bedroom,,1200,4.0,3.0,144.9660722109694
Super built-up  Area,Ready To Move,Vasanthapura,2 BHK,,1022,2.0,1.0,69.23537587570857
Super built-up  Area,Ready To Move,Suraksha Nagar,3 BHK,AritaFe,1525,3.0,2.0,114.66273461899742
Built-up  Area,Ready To Move,Dodda Nekkundi,3 BHK,Adxira ,1595,3.0,2.0,121.34830396578883
Built-up  Area,Ready To Move,Whitefield,2 BHK,Satanan,1000,2.0,1.0,72.30559342777086
Super built-up  Area,18-Jan,Seegehalli,2 BHK,,1118,2.0,2.0,71.87852266047798
Super built-up  Area,Ready To Move,Hoodi,2 BHK,Sulla S,1190,2.0,2.0,74.70792841287468
Super built-up  Area,18-Jul,Ramagondanahalli,3 BHK,ViistLa,1475,2.0,2.0,95.81925862734607
Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,Baowsig,950,2.0,1.0,66.40597012331185
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,,1650,3.0,3.0,118.44550316514884
Carpet  Area,Ready To Move,Chinnapa Garden,2 BHK,,1000,2.0,2.0,73.9705181236047
Super built-up  Area,Ready To Move,Begur,2 BHK,SrSaira,1400,2.0,0.0,85.21915029421748
Built-up  Area,Ready To Move,Choodasandra,3 BHK,Jar 1 S,1325,2.0,2.0,93.85942150848089
Super built-up  Area,Ready To Move,Ramanashree Enclave,2 BHK,Sumesa ,1200,2.0,0.0,77.35968987089329
Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,1345,2.0,2.0,84.73376843957888
Super built-up  Area,Ready To Move,Garudachar Palya,3 BHK,,1630,3.0,3.0,117.65955712281642
Super built-up  Area,Ready To Move,Gubbalala,3 BHK,,1377,2.0,2.0,91.96812301991723
Super built-up  Area,20-Jan,Badavala Nagar,3 BHK,DNncasa,1842,3.0,1.0,128.24937360839246
Built-up  Area,Ready To Move,KR Puram,3 BHK,,1600,2.0,2.0,104.66617959055165
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Pyikad ,1381,2.0,2.0,92.1253122283837
Super built-up  Area,20-Dec,Kanakpura Road,1 BHK,PrarePa,525,1.0,1.0,22.91440672669323
Built-up  Area,Ready To Move,nagendra block,9 BHK,,950,9.0,0.0,259.001592519749
Super built-up  Area,18-Dec,Jakkur,4 BHK,Lecco C,5130,6.0,1.0,318.00633473653744
Plot  Area,Ready To Move,6th Phase JP Nagar,5 Bedroom,,1440,4.0,0.0,167.69720648547144
Super built-up  Area,Ready To Move,Rayasandra,3 BHK,,1237,3.0,2.0,103.34511160941058
Built-up  Area,Ready To Move,Rachenahalli,3 BHK,NRodsen,2550,4.0,2.0,175.75583837298214
Super built-up  Area,19-Oct,Panathur,3 BHK,Caiya D,1230,2.0,2.0,86.19141960877394
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1500,2.0,2.0,86.89009206902719
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,,158.2658539774824
Plot  Area,Ready To Move,Margondanahalli,4 Bedroom,,1500,4.0,1.0,159.01405128280805
Built-up  Area,21-Dec,"Judicial Layout, Kanakapura Road, ",1 BHK,,525,1.0,1.0,26.84916492532119
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,HMonymp,1717,3.0,,124.46660506224103
Plot  Area,18-May,Sarjapur  Road,4 Bedroom,Skania ,1800,4.0,3.0,168.54445348094197
Super built-up  Area,18-Apr,Thanisandra,3 BHK,Bhmesy ,1917,4.0,2.0,146.94588793453312
Super built-up  Area,Ready To Move,Magadi Road,3 BHK,Vrenty ,1322,2.0,1.0,90.93616562192928
Plot  Area,Ready To Move,Raj Mahal Vilas Extension,3 Bedroom,,2954,3.0,3.0,187.10333012646782
Super built-up  Area,Ready To Move,Panathur,2 BHK,Prcesvy,1398,2.0,1.0,84.01116147155804
Super built-up  Area,Ready To Move,Yelenahalli,2 BHK,Jaers S,1120,2.0,1.0,73.08651148313741
Plot  Area,Ready To Move,AECS Layout,5 Bedroom,,2400,8.0,,272.9370600607087
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,760,1.0,2.0,31.019878505672963
Plot  Area,Ready To Move,Sarakki Nagar,1 Bedroom,,600,1.0,0.0,44.405243605111266
Plot  Area,17-Nov,15th Block Hbr Layout,16 Bedroom,,2400,16.0,,516.9935373708497
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1150,2.0,2.0,73.13603632820985
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1151,2.0,2.0,73.17533363032646
Super built-up  Area,Ready To Move,Hebbal,2 BHK,CotleCa,1170,2.0,1.0,75.05137658896845
Super built-up  Area,20-Dec,Tumkur Road,3 BHK,Sapus S,1586,3.0,2.0,117.05987004811129
Super built-up  Area,Ready To Move,Basava Nagar,3 BHK,,1700,3.0,2.0,121.53976248940609
Super built-up  Area,18-Jan,Kengeri Satellite Town,3 BHK,DSestSt,1149,2.0,2.0,83.00833813732766
Super built-up  Area,Ready To Move,Harlur,3 BHK,SosicCl,1752.12,3.0,2.0,123.58793787572436
Super built-up  Area,Ready To Move,Ittamadu,3 BHK,Naory G,1475,3.0,3.0,111.56847529474017
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1149.91,2.0,1.0,74.26189378944555
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1450,3.0,3.0,110.58604274182464
Super built-up  Area,Ready To Move,Panathur,2 BHK,,1080,2.0,2.0,70.38522518004638
Plot  Area,Ready To Move,Brookefield,4 Bedroom,Goodsrb,1500,5.0,3.0,173.63387373177596
Super built-up  Area,19-Mar,Sarjapur  Road,3 BHK,AsastDe,1347,3.0,2.0,107.66781484223888
Super built-up  Area,18-Jul,Bellandur,4 BHK,NiCodCa,2025,4.0,,163.360384111215
Super built-up  Area,Ready To Move,ITPL,2 BHK,,1070,2.0,1.0,71.12164637730638
Super built-up  Area,Ready To Move,Jakkur,3 BHK,AvensGa,1505,3.0,1.0,115.00618279509119
Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,ShshaSa,1020,2.0,1.0,69.15678127147532
Built-up  Area,Ready To Move,Narayanapura,3 BHK,Veodsar,1566,3.0,1.0,121.33807642283303
Plot  Area,17-Dec,Sarjapur  Road,6 Bedroom,,600,6.0,,178.3562935903848
Built-up  Area,18-Jul,Whitefield,5 Bedroom,VeniaGa,2900,6.0,3.0,241.96091988948268
Built-up  Area,Ready To Move,Hennur Road,3 Bedroom,Raodsre,1779,3.0,3.0,127.4496133368209
Super built-up  Area,Ready To Move,Annapurneshwari Nagar,3 BHK,DSthian,1523,3.0,2.0,114.58414001476417
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,,950,2.0,1.0,70.3407283219398
Plot  Area,Ready To Move,Manjunath Nagar,5 Bedroom,,3500,5.0,2.0,263.2694712946785
Built-up  Area,19-Jul,"Yemlur, Old Airport Road, ",2 BHK,,1159,2.0,1.0,78.55386446431359
Super built-up  Area,18-Apr,Marathahalli,3 BHK,,1385,2.0,2.0,92.2825014368502
Plot  Area,Ready To Move,Thurahalli,4 Bedroom,,1200,4.0,3.0,144.9660722109694
Super built-up  Area,Ready To Move,Kengeri Satellite Town Stage II,3 BHK,,1360,2.0,2.0,91.30006888393467
Built-up  Area,Ready To Move,Doddaballapur,3 BHK,,1650,2.0,3.0,105.5016504779565
Plot  Area,Ready To Move,Somanna Garden,3 Bedroom,,600,3.0,2.0,95.7268751623683
Super built-up  Area,Ready To Move,Ramamurthy Nagar,2 BHK,SVveso ,1105,2.0,1.0,72.4970519513881
Super built-up  Area,Ready To Move,Doddakannelli,3 BHK,Maineri,1397,3.0,2.0,109.63267994806993
Built-up  Area,Ready To Move,Haralur Road,3 BHK,Grterrr,1560,3.0,1.0,121.1022926101333
Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1050,2.0,1.0,70.33570033497395
Built-up  Area,Ready To Move,Brookefield,2 BHK,Stlomg ,1343,2.0,3.0,83.52577961691945
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Niiewem,1150,2.0,0.0,75.39482476506225
Super built-up  Area,Ready To Move,Anekal,2 BHK,,890,2.0,1.0,64.0481319963146
Plot  Area,Ready To Move,Devanahalli Int. Airport,4 Bedroom,,2500,4.0,3.0,196.05256496257664
Super built-up  Area,Ready To Move,Byrasandra,3 BHK,ViisePa,1335,2.0,2.0,90.31763633101914
Built-up  Area,Ready To Move,Kumara Park,3 BHK,,1350,3.0,1.0,112.8498591656429
Plot  Area,Ready To Move,Padmanabhanagar,5 Bedroom,,1200,5.0,2.0,172.8856764264503
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1891,3.0,1.0,130.17494141210688
Plot  Area,18-Jul,Whitefield,3 Bedroom,,1200,3.0,1.0,120.43465065076707
Super built-up  Area,Ready To Move,BTM Layout,2 BHK,Srnyxda,1293,2.0,2.0,78.75555053088664
Built-up  Area,Ready To Move,TC Palaya,4 Bedroom,,1800,3.0,1.0,140.44524422935675
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,3383,4.0,,216.72612038558628
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2476,3.0,2.0,152.82231465571755
Super built-up  Area,Ready To Move,Crimson Layout,2 BHK,ARntyne,1180,2.0,1.0,75.44434961013468
Super built-up  Area,Ready To Move,Maruthi Sevanagar,2 BHK,Traven ,1400,2.0,1.0,84.08975607579129
Built-up  Area,Ready To Move,Sai Gardens,4 BHK,Alivae ,2495,4.0,3.0,182.3766916493762
Super built-up  Area,Ready To Move,Basavangudi,3 BHK,,1800,2.0,1.0,109.72027603367408
Super built-up  Area,Ready To Move,Udayagiri,3 BHK,Ozquaba,1204,2.0,1.0,86.299083972168
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,Haidea ,1105,2.0,1.0,72.4970519513881
Plot  Area,Ready To Move,Hebbal,2 Bedroom,,5149,2.0,0.0,249.95888093067475
Super built-up  Area,Ready To Move,Kaverappa Layout,2 BHK,,1199,2.0,1.0,76.19099835035047
Super built-up  Area,Ready To Move,P&T Layout,3 BHK,,1400,2.0,3.0,91.74256675017331
Super built-up  Area,18-May,Hosa Road,2 BHK,SStusan,1079,2.0,1.0,71.47532209635597
Super built-up  Area,18-Feb,8th Phase JP Nagar,3 BHK,,1275,3.0,1.0,105.96780330826837
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1532,2.0,1.0,89.27699995518525
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1245,2.0,2.0,86.78087914052327
Built-up  Area,Ready To Move,Kithaganur,8 Bedroom,,3500,7.0,,315.5408920342574
Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,3 BHK,,1464,3.0,3.0,111.13620497145735
Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,MBodsen,1269,2.0,3.0,86.59462017289596
Built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Shazai ,1400,2.0,1.0,97.93611338565366
Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,78.4832042325055
Super built-up  Area,Ready To Move,Hoodi,2 BHK,,1290,2.0,2.0,78.63765862453678
Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,78.4832042325055
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PuilaMi,1730,3.0,,124.97746998975711
Plot  Area,Ready To Move,Basaveshwara Nagar,4 Bedroom,,600,4.0,1.0,123.6464793778492
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,,1588,2.0,,92.60704309214222
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Dieldli,1047,2.0,1.0,70.2178084286241
Plot  Area,Ready To Move,Akshayanagara West,8 Bedroom,,1200,5.0,2.0,202.62047376015357
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Udayaur,1100,2.0,2.0,71.1711712223788
Super built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,KlarkBe,1731,3.0,,125.01676729187373
Plot  Area,18-Aug,Vishweswaraiah Layout 4th Block,1 Bedroom,,1200,1.0,1.0,66.85423065665765
Plot  Area,Ready To Move,RMV 2nd Stage,4 Bedroom,,6750,8.0,,433.9687251567754
Super built-up  Area,Ready To Move,Byadarahalli,4 BHK,Brent C,4250,4.0,2.0,248.53809288384423
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1246,2.0,1.0,78.03797154983165
Super built-up  Area,Ready To Move,Gottigere,3 BHK,,1660,3.0,2.0,119.96787040474125
Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1216,2.0,2.0,75.72965826790683
Built-up  Area,18-Feb,Tumkur Road,2 BHK,Sahtsva,996,2.0,1.0,72.14840421930437
Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,MaicaRS,1150,2.0,2.0,77.0707945268378
