area_type,availability,location,size,society,total_sqft,bath,balcony,price
Built-up  Area,Ready To Move,Dodda Nekkundi,3 BHK,Adxira ,1595,3.0,2.0,119.8720703125
Built-up  Area,Ready To Move,Whitefield,2 BHK,Satanan,1000,2.0,1.0,64.6181640625
Super built-up  Area,18-Jan,Seegehalli,2 BHK,,1118,2.0,2.0,47.2158203125
Super built-up  Area,Ready To Move,Hoodi,2 BHK,Sulla S,1190,2.0,2.0,56.6201171875
Super built-up  Area,18-Jul,Ramagondanahalli,3 BHK,ViistLa,1475,2.0,2.0,100.54296875
Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,Baowsig,950,2.0,1.0,43.1396484375
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,,1650,3.0,3.0,117.5380859375
Carpet  Area,Ready To Move,Chinnapa Garden,2 BHK,,1000,2.0,2.0,743535710502.4238
Super built-up  Area,Ready To Move,Begur,2 BHK,SrSaira,1400,2.0,0.0,47.9755859375
Built-up  Area,Ready To Move,Choodasandra,3 BHK,Jar 1 S,1325,2.0,2.0,69.6728515625
Super built-up  Area,Ready To Move,Ramanashree Enclave,2 BHK,Sumesa ,1200,2.0,0.0,59.71875
Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,1345,2.0,2.0,72.0029296875
Super built-up  Area,Ready To Move,Garudachar Palya,3 BHK,,1630,3.0,3.0,106.5146484375
Super built-up  Area,Ready To Move,Gubbalala,3 BHK,,1377,2.0,2.0,48.6142578125
Super built-up  Area,20-Jan,Badavala Nagar,3 BHK,DNncasa,1842,3.0,1.0,128.12890625
Built-up  Area,Ready To Move,KR Puram,3 BHK,,1600,2.0,2.0,56.9462890625
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Pyikad ,1381,2.0,2.0,48.4091796875
Super built-up  Area,20-Dec,Kanakpura Road,1 BHK,PrarePa,525,1.0,1.0,2.8271484375
Built-up  Area,Ready To Move,nagendra block,9 BHK,,950,9.0,0.0,403758164916.291
Super built-up  Area,18-Dec,Jakkur,4 BHK,Lecco C,5130,6.0,1.0,368.9970703125
Plot  Area,Ready To Move,6th Phase JP Nagar,5 Bedroom,,1440,4.0,0.0,209.6728515625
Super built-up  Area,Ready To Move,Rayasandra,3 BHK,,1237,3.0,2.0,59.7041015625
Built-up  Area,Ready To Move,Rachenahalli,3 BHK,NRodsen,2550,4.0,2.0,167.896484375
Super built-up  Area,19-Oct,Panathur,3 BHK,Caiya D,1230,2.0,2.0,65.99609375
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1500,2.0,2.0,68.7646484375
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,,218.3916015625
Plot  Area,Ready To Move,Margondanahalli,4 Bedroom,,1500,4.0,1.0,137.5205078125
Built-up  Area,21-Dec,"Judicial Layout, Kanakapura Road, ",1 BHK,,525,1.0,1.0,5.7431640625
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,HMonymp,1717,3.0,,123.712890625
Plot  Area,18-May,Sarjapur  Road,4 Bedroom,Skania ,1800,4.0,3.0,211.1572265625
Super built-up  Area,18-Apr,Thanisandra,3 BHK,Bhmesy ,1917,4.0,2.0,135.705078125
Super built-up  Area,Ready To Move,Magadi Road,3 BHK,Vrenty ,1322,2.0,1.0,45.708984375
Plot  Area,Ready To Move,Raj Mahal Vilas Extension,3 Bedroom,,2954,3.0,3.0,403758164884.7539
Super built-up  Area,Ready To Move,Panathur,2 BHK,Prcesvy,1398,2.0,1.0,78.4970703125
Super built-up  Area,Ready To Move,Yelenahalli,2 BHK,Jaers S,1120,2.0,1.0,42.787109375
Plot  Area,Ready To Move,AECS Layout,5 Bedroom,,2400,8.0,,320.369140625
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,760,1.0,2.0,13.736328125
Plot  Area,Ready To Move,Sarakki Nagar,1 Bedroom,,600,1.0,0.0,163.46875
Plot  Area,17-Nov,15th Block Hbr Layout,16 Bedroom,,2400,16.0,,5174097069377.471
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1150,2.0,2.0,39.5849609375
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1151,2.0,2.0,39.54296875
Super built-up  Area,Ready To Move,Hebbal,2 BHK,CotleCa,1170,2.0,1.0,98.1201171875
Super built-up  Area,20-Dec,Tumkur Road,3 BHK,Sapus S,1586,3.0,2.0,99.9638671875
Super built-up  Area,Ready To Move,Basava Nagar,3 BHK,,1700,3.0,2.0,107.5068359375
Super built-up  Area,18-Jan,Kengeri Satellite Town,3 BHK,DSestSt,1149,2.0,2.0,41.4296875
Super built-up  Area,Ready To Move,Harlur,3 BHK,SosicCl,1752.12,3.0,2.0,119.7197265625
Super built-up  Area,Ready To Move,Ittamadu,3 BHK,Naory G,1475,3.0,3.0,63.0908203125
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1149.91,2.0,1.0,40.3837890625
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1450,3.0,3.0,85.2421875
Super built-up  Area,Ready To Move,Panathur,2 BHK,,1080,2.0,2.0,60.615234375
Plot  Area,Ready To Move,Brookefield,4 Bedroom,Goodsrb,1500,5.0,3.0,212.068359375
Super built-up  Area,19-Mar,Sarjapur  Road,3 BHK,AsastDe,1347,3.0,2.0,99.1787109375
Super built-up  Area,18-Jul,Bellandur,4 BHK,NiCodCa,2025,4.0,,150.4892578125
Super built-up  Area,Ready To Move,ITPL,2 BHK,,1070,2.0,1.0,4.10546875
Super built-up  Area,Ready To Move,Jakkur,3 BHK,AvensGa,1505,3.0,1.0,126.08203125
Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,ShshaSa,1020,2.0,1.0,37.2099609375
Built-up  Area,Ready To Move,Narayanapura,3 BHK,Veodsar,1566,3.0,1.0,97.361328125
Plot  Area,17-Dec,Sarjapur  Road,6 Bedroom,,600,6.0,,203.720703125
Built-up  Area,18-Jul,Whitefield,5 Bedroom,VeniaGa,2900,6.0,3.0,238.79296875
Built-up  Area,Ready To Move,Hennur Road,3 Bedroom,Raodsre,1779,3.0,3.0,113.779296875
Super built-up  Area,Ready To Move,Annapurneshwari Nagar,3 BHK,DSthian,1523,3.0,2.0,126.93359375
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,,950,2.0,1.0,43.1640625
Plot  Area,Ready To Move,Manjunath Nagar,5 Bedroom,,3500,5.0,2.0,273.23828125
Built-up  Area,19-Jul,"Yemlur, Old Airport Road, ",2 BHK,,1159,2.0,1.0,75.1416015625
Super built-up  Area,18-Apr,Marathahalli,3 BHK,,1385,2.0,2.0,68.5888671875
Plot  Area,Ready To Move,Thurahalli,4 Bedroom,,1200,4.0,3.0,131.904296875
Super built-up  Area,Ready To Move,Kengeri Satellite Town Stage II,3 BHK,,1360,2.0,2.0,78.3671875
Built-up  Area,Ready To Move,Doddaballapur,3 BHK,,1650,2.0,3.0,53.5908203125
Plot  Area,Ready To Move,Somanna Garden,3 Bedroom,,600,3.0,2.0,102.033203125
Super built-up  Area,Ready To Move,Ramamurthy Nagar,2 BHK,SVveso ,1105,2.0,1.0,29.9462890625
Super built-up  Area,Ready To Move,Doddakannelli,3 BHK,Maineri,1397,3.0,2.0,57.4150390625
Built-up  Area,Ready To Move,Haralur Road,3 BHK,Grterrr,1560,3.0,1.0,99.818359375
Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1050,2.0,1.0,22.859375
Built-up  Area,Ready To Move,Brookefield,2 BHK,Stlomg ,1343,2.0,3.0,67.3349609375
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Niiewem,1150,2.0,0.0,49.8056640625
Super built-up  Area,Ready To Move,Anekal,2 BHK,,890,2.0,1.0,7.376953125
Plot  Area,Ready To Move,Devanahalli Int. Airport,4 Bedroom,,2500,4.0,3.0,231.9892578125
Super built-up  Area,Ready To Move,Byrasandra,3 BHK,ViisePa,1335,2.0,2.0,58.54296875
Built-up  Area,Ready To Move,Kumara Park,3 BHK,,1350,3.0,1.0,314.615234375
Plot  Area,Ready To Move,Padmanabhanagar,5 Bedroom,,1200,5.0,2.0,225.75390625
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1891,3.0,1.0,124.044921875
Plot  Area,18-Jul,Whitefield,3 Bedroom,,1200,3.0,1.0,166.7138671875
Super built-up  Area,Ready To Move,BTM Layout,2 BHK,Srnyxda,1293,2.0,2.0,71.3857421875
Built-up  Area,Ready To Move,TC Palaya,4 Bedroom,,1800,3.0,1.0,57.5107421875
Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,3383,4.0,,255.7421875
Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2476,3.0,2.0,354.37890625
Super built-up  Area,Ready To Move,Crimson Layout,2 BHK,ARntyne,1180,2.0,1.0,53.5712890625
Super built-up  Area,Ready To Move,Maruthi Sevanagar,2 BHK,Traven ,1400,2.0,1.0,71.4501953125
Built-up  Area,Ready To Move,Sai Gardens,4 BHK,Alivae ,2495,4.0,3.0,149.296875
Super built-up  Area,Ready To Move,Basavangudi,3 BHK,,1800,2.0,1.0,170.30859375
Super built-up  Area,Ready To Move,Udayagiri,3 BHK,Ozquaba,1204,2.0,1.0,65.5087890625
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,Haidea ,1105,2.0,1.0,39.9501953125
Plot  Area,Ready To Move,Hebbal,2 Bedroom,,5149,2.0,0.0,363.8857421875
Super built-up  Area,Ready To Move,Kaverappa Layout,2 BHK,,1199,2.0,1.0,69.884765625
Super built-up  Area,Ready To Move,P&T Layout,3 BHK,,1400,2.0,3.0,50.876953125
Super built-up  Area,18-May,Hosa Road,2 BHK,SStusan,1079,2.0,1.0,49.927734375
Super built-up  Area,18-Feb,8th Phase JP Nagar,3 BHK,,1275,3.0,1.0,77.2333984375
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1532,2.0,1.0,76.826171875
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1245,2.0,2.0,47.4580078125
Built-up  Area,Ready To Move,Kithaganur,8 Bedroom,,3500,7.0,,200.419921875
Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,3 BHK,,1464,3.0,3.0,55.32421875
Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,MBodsen,1269,2.0,3.0,48.5849609375
Built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Shazai ,1400,2.0,1.0,52.541015625
Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,52.806640625
Super built-up  Area,Ready To Move,Hoodi,2 BHK,,1290,2.0,2.0,61.4462890625
Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,52.806640625
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PuilaMi,1730,3.0,,113.5947265625
Plot  Area,Ready To Move,Basaveshwara Nagar,4 Bedroom,,600,4.0,1.0,183.5126953125
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,,1588,2.0,,112.154296875
Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Dieldli,1047,2.0,1.0,83.5126953125
Plot  Area,Ready To Move,Akshayanagara West,8 Bedroom,,1200,5.0,2.0,191.9365234375
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Udayaur,1100,2.0,2.0,66.693359375
Super built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,KlarkBe,1731,3.0,,114.857421875
Plot  Area,18-Aug,Vishweswaraiah Layout 4th Block,1 Bedroom,,1200,1.0,1.0,403758165007.1709
Plot  Area,Ready To Move,RMV 2nd Stage,4 Bedroom,,6750,8.0,,663.7587890625
Super built-up  Area,Ready To Move,Byadarahalli,4 BHK,Brent C,4250,4.0,2.0,429.78515625
Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1246,2.0,1.0,59.396484375
Super built-up  Area,Ready To Move,Gottigere,3 BHK,,1660,3.0,2.0,81.8642578125
Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1216,2.0,2.0,28.33203125
Built-up  Area,18-Feb,Tumkur Road,2 BHK,Sahtsva,996,2.0,1.0,52.8173828125
Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,MaicaRS,1150,2.0,2.0,66.8095703125
